user_id,예금가입상품수,적금가입상품수,주거래은행,investment_style,annual_income,savings_goal,age,gender
773,6,6,4,1,5,1,54,1
774,4,6,1,1,5,2,27,0
775,1,4,8,2,5,5,51,1
776,2,5,13,1,2,4,29,0
777,3,4,10,0,4,0,23,1
778,6,6,13,1,3,4,20,0
779,3,2,3,2,3,2,49,0
780,6,3,9,1,0,2,21,0
781,2,3,0,1,3,0,20,0
782,5,6,6,2,1,5,42,1
783,4,6,2,0,3,2,43,0
784,6,3,16,1,0,1,51,1
785,2,4,7,0,3,1,25,0
786,6,2,1,0,1,0,35,1
787,1,4,10,1,1,5,45,1
788,4,1,12,2,5,5,23,1
789,4,3,15,0,3,5,49,1
790,4,2,12,1,2,2,51,1
791,3,2,14,2,4,2,36,0
792,1,5,4,0,4,2,25,0
793,1,3,0,0,3,4,27,0
794,3,1,13,0,3,5,48,1
795,2,5,4,0,3,4,28,0
796,3,6,6,2,1,4,22,0
797,5,5,13,2,3,4,37,1
798,4,1,4,1,2,0,42,1
799,2,6,1,2,2,1,39,1
800,3,6,10,2,5,1,20,0
801,1,2,2,2,2,5,21,1
802,4,6,3,1,3,1,29,0
803,4,3,9,2,1,3,53,0
804,3,1,6,0,4,3,27,0
805,3,5,8,2,1,3,49,0
806,1,5,3,0,3,5,53,0
807,1,5,3,1,5,4,34,1
808,4,3,9,2,5,0,44,0
809,4,2,4,0,3,3,34,0
810,6,5,2,0,4,2,30,1
811,4,3,14,1,4,5,36,0
812,4,1,16,1,0,1,36,1
813,6,6,0,0,4,5,31,0
814,3,3,14,1,1,5,39,0
815,4,2,7,2,3,0,23,0
816,3,4,2,1,4,1,30,1
817,2,2,14,0,2,0,28,0
818,2,1,16,0,2,2,45,0
819,2,1,4,1,3,5,38,0
820,1,6,14,0,4,4,21,1
821,3,2,7,0,2,4,44,0
822,3,2,13,1,5,4,21,1
823,3,5,3,1,1,2,53,0
824,5,1,2,0,1,1,26,1
825,3,3,0,1,1,4,24,1
826,5,4,10,0,0,0,39,1
827,4,2,13,0,0,4,39,0
828,5,1,7,0,4,4,53,1
829,6,3,12,2,0,3,35,0
830,5,6,12,2,5,3,49,1
831,3,3,3,0,5,0,29,1
832,1,3,8,1,5,4,30,1
833,3,4,7,1,4,0,26,0
834,3,5,13,0,0,0,36,0
835,3,2,2,1,4,5,34,1
836,3,3,5,2,4,5,52,0
837,4,5,11,0,1,1,30,0
838,3,3,8,0,1,2,24,1
839,1,5,8,2,4,4,26,1
840,2,6,15,0,5,4,50,0
841,3,3,13,0,2,5,29,0
842,4,3,3,1,1,5,24,1
843,2,2,0,0,1,4,47,1
844,1,3,14,0,3,2,39,1
845,6,5,6,0,1,4,31,1
846,3,4,16,2,5,0,26,1
847,5,5,11,0,1,1,37,1
848,3,6,1,2,3,0,21,0
849,6,6,6,2,5,1,50,0
850,3,3,2,0,4,5,41,0
851,4,6,17,1,3,3,26,0
852,4,2,2,0,1,3,23,1
853,1,2,7,0,2,0,28,1
854,6,4,9,0,0,4,22,1
855,5,4,9,1,3,2,23,0
856,2,3,4,1,0,0,38,1
857,3,1,11,1,1,4,30,1
858,3,3,8,1,3,1,41,0
859,1,5,8,0,1,0,29,1
860,2,6,12,1,2,2,53,0
861,6,2,1,0,4,3,43,0
862,4,5,0,2,0,4,45,0
863,5,2,14,0,4,5,34,0
864,5,2,1,0,3,1,46,1
865,1,3,2,2,2,5,31,1
866,2,6,12,2,5,3,22,1
867,6,3,4,2,3,5,50,1
868,2,6,5,2,4,1,43,1
869,2,2,1,1,1,3,35,0
870,3,6,6,2,0,5,31,0
871,2,1,8,0,5,2,37,1
872,2,6,0,0,4,0,51,0
873,4,5,14,0,3,1,48,0
874,4,4,9,2,3,0,29,1
875,2,2,12,2,4,2,49,1
876,3,6,4,2,2,5,21,0
877,5,4,3,1,1,5,25,1
878,1,1,4,2,4,0,22,1
879,2,1,4,1,5,2,36,1
880,4,2,2,1,3,3,40,0
881,1,6,12,0,5,4,32,0
882,6,3,9,0,4,2,34,1
883,3,2,15,2,3,3,30,0
884,5,6,9,1,3,4,36,1
885,5,2,9,0,3,0,29,1
886,3,1,8,1,4,5,35,0
887,3,4,7,2,3,2,46,0
888,2,1,8,2,1,1,51,0
889,3,3,6,0,5,4,51,0
890,3,4,1,1,3,4,22,1
891,4,3,13,0,3,1,47,0
892,1,6,2,2,0,0,19,1
893,1,2,6,1,1,1,27,0
894,2,3,14,1,2,3,35,0
895,6,3,12,1,0,4,38,0
896,4,4,13,1,3,0,48,1
897,5,3,1,1,5,1,22,1
898,6,5,1,0,3,3,37,0
899,3,1,4,2,1,3,29,1
900,6,4,9,2,0,0,33,1
901,1,2,2,0,2,4,27,0
902,1,6,14,0,5,5,46,0
903,1,4,2,2,0,1,44,0
904,3,2,14,0,3,2,51,1
905,2,2,2,2,4,3,23,1
906,4,2,3,0,3,0,50,1
907,5,5,6,0,3,0,53,0
908,4,1,16,2,3,5,36,1
909,1,5,6,1,4,1,42,1
910,1,2,3,1,2,0,48,1
911,5,5,6,0,4,5,54,1
912,5,4,9,1,5,4,25,0
913,5,1,9,0,5,4,37,0
914,3,3,9,0,5,0,34,1
915,5,1,4,0,4,4,20,0
916,3,4,4,2,2,0,27,0
917,3,6,1,1,5,2,21,1
918,1,2,14,2,3,3,46,1
919,6,2,1,1,1,3,36,0
920,4,1,2,1,0,4,44,1
921,5,2,13,2,1,4,51,0
922,1,3,5,0,4,3,24,0
923,1,4,3,1,2,5,29,0
924,4,1,9,0,5,5,29,1
925,4,5,9,1,2,5,27,1
926,3,6,8,2,5,2,40,0
927,2,3,4,0,3,3,48,0
928,2,4,16,1,5,1,35,0
929,4,1,11,2,3,1,46,0
930,1,5,9,1,0,1,52,1
931,6,5,7,0,5,5,44,0
932,4,4,8,2,0,1,32,0
933,2,5,9,0,1,4,40,1
934,3,2,11,2,1,3,39,1
935,4,3,1,1,4,3,21,1
936,4,2,6,2,3,1,20,1
937,4,6,9,2,1,3,29,1
938,6,2,3,0,1,5,19,1
939,6,5,4,0,3,5,53,0
940,3,2,6,1,1,3,48,0
941,5,1,8,1,2,2,23,0
942,5,1,10,1,1,1,37,1
943,5,6,1,0,5,5,47,0
944,2,5,7,0,3,4,32,0
945,1,3,14,2,1,5,50,1
946,1,5,3,0,2,5,51,1
947,6,5,9,0,0,4,51,0
948,6,3,4,0,3,2,36,1
949,5,3,9,0,1,4,41,1
950,4,5,9,2,2,1,21,1
951,3,6,11,1,4,2,51,1
952,5,1,3,2,1,3,32,0
953,3,4,8,1,0,0,25,1
954,6,2,4,1,3,2,48,1
955,5,2,13,0,2,3,53,1
956,4,2,15,2,3,3,24,0
957,3,4,15,0,1,5,36,1
958,6,6,1,1,0,3,41,0
959,1,5,6,2,5,2,44,0
960,5,1,4,2,2,4,42,1
961,3,3,2,1,5,2,28,1
962,3,3,10,0,5,0,23,1
963,4,5,6,0,4,2,34,0
964,4,6,13,0,1,2,52,1
965,1,5,4,0,4,4,22,1
966,3,2,13,1,5,2,33,1
967,5,3,4,2,4,0,44,0
968,4,5,9,0,0,0,45,0
969,5,5,6,1,4,2,20,1
970,5,2,6,0,1,1,52,1
971,1,1,8,2,4,0,50,1
972,3,5,10,1,4,2,25,0
973,5,3,4,1,2,4,52,0
974,2,3,17,1,0,0,31,0
975,6,4,9,2,5,4,44,1
976,4,5,0,0,0,2,20,1
977,5,1,16,1,0,4,38,0
978,3,2,4,1,1,4,48,1
979,5,1,9,0,5,5,43,0
980,4,1,13,2,5,4,42,0
981,4,1,2,0,1,0,47,1
982,1,5,3,2,1,3,46,0
983,5,1,9,2,3,4,21,0
984,2,2,4,2,1,3,27,0
985,1,2,9,0,5,4,33,1
986,6,2,2,2,2,5,27,1
987,2,4,13,1,5,3,53,1
988,6,4,7,0,0,3,53,0
989,6,1,3,1,3,0,28,1
990,6,5,6,2,0,0,34,1
991,5,4,2,0,4,1,35,1
992,6,2,12,2,1,0,36,0
993,3,6,1,2,3,0,38,1
994,6,4,16,0,0,1,26,1
995,4,4,14,1,1,0,43,0
996,4,4,15,0,2,3,42,1
997,2,1,4,1,0,0,28,0
998,6,3,3,1,5,1,51,0
999,1,4,8,1,2,1,47,1
1000,6,5,2,0,3,3,23,1
1001,6,4,12,0,2,4,35,0
1002,5,1,9,1,3,3,20,1
1003,1,3,2,0,3,2,39,1
1004,3,1,9,1,2,5,33,1
1005,5,1,4,1,1,1,48,0
1006,4,3,8,1,5,1,41,1
1007,4,5,4,1,5,4,47,0
1008,6,1,4,0,4,5,34,0
1009,4,4,13,0,4,5,36,1
1010,4,3,12,2,2,4,25,1
1011,2,6,3,1,0,5,43,1
1012,4,1,14,2,1,2,26,0
1013,5,4,3,1,2,5,22,1
1014,3,2,4,0,4,5,22,1
1015,2,2,4,2,0,1,31,0
1016,6,1,11,0,2,5,37,1
1017,3,1,7,2,5,3,51,1
1018,2,2,13,1,4,3,53,0
1019,4,4,8,1,4,1,41,1
1020,5,2,9,0,0,3,49,0
1021,5,5,5,1,1,5,26,0
1022,2,2,2,0,5,3,25,1
1023,4,1,15,0,2,5,31,1
1024,6,3,9,2,2,4,47,0
1025,1,4,1,0,4,2,44,0
1026,5,4,4,0,3,3,23,0
1027,5,1,4,1,3,1,24,0
1028,1,4,7,0,2,3,48,1
1029,3,6,9,0,5,2,50,1
1030,6,5,3,2,0,5,33,1
1031,6,5,4,2,3,3,43,0
1032,4,1,13,0,3,1,24,0
1033,2,2,14,1,5,3,22,1
1034,6,5,4,0,3,3,21,0
1035,1,6,3,2,5,0,21,0
1036,1,2,9,0,0,1,24,0
1037,6,3,9,1,0,2,35,1
1038,3,2,3,2,4,3,46,1
1039,3,2,13,0,5,3,20,1
1040,4,5,4,1,4,2,39,1
1041,4,4,1,2,5,3,39,0
1042,3,4,6,1,3,4,40,1
1043,3,2,14,0,0,3,51,1
1044,2,4,6,1,5,5,53,1
1045,1,5,9,2,0,4,30,0
1046,3,3,4,2,0,4,42,1
1047,5,3,13,1,5,5,22,0
1048,1,4,16,0,0,0,30,1
1049,2,2,7,1,0,5,38,1
1050,6,4,1,0,2,2,37,0
1051,5,5,7,2,5,1,39,1
1052,1,3,1,0,5,1,40,0
1053,6,5,9,0,3,2,54,1
1054,2,1,4,0,5,0,49,0
1055,1,2,17,0,4,3,25,1
1056,6,6,6,2,1,2,48,1
1057,6,1,9,0,3,3,46,1
1058,5,4,3,2,5,3,37,0
1059,5,1,4,0,0,0,35,1
1060,2,4,9,2,1,1,20,0
1061,2,2,2,0,3,0,40,1
1062,4,3,3,2,2,1,32,0
1063,1,6,1,1,3,3,27,0
1064,4,1,4,0,1,3,48,1
1065,6,5,11,0,3,2,27,1
1066,1,5,1,2,0,4,44,0
1067,2,5,0,0,4,5,29,0
1068,1,5,9,1,2,1,44,0
1069,3,1,4,1,4,4,34,0
1070,1,3,6,0,0,3,51,1
1071,1,1,14,2,1,1,31,1
1072,1,2,8,1,3,1,40,1
1073,3,5,6,1,3,5,19,1
1074,3,1,6,1,5,5,19,0
1075,5,5,1,2,0,4,49,1
1076,1,3,7,2,1,4,38,0
1077,6,5,1,1,4,3,39,0
1078,2,4,1,2,4,3,39,1
1079,1,1,6,1,4,4,34,1
1080,2,5,14,0,4,3,48,0
1081,1,4,1,0,4,0,47,0
1082,5,1,4,0,5,5,20,1
1083,2,6,6,0,0,4,38,1
1084,5,4,9,2,0,2,32,0
1085,6,1,12,1,2,3,26,0
1086,2,4,1,0,4,2,21,0
1087,3,2,13,2,5,5,54,0
1088,4,6,14,0,3,4,46,0
1089,4,5,10,2,5,5,45,0
1090,6,6,1,0,5,4,26,0
1091,5,5,9,2,2,0,21,0
1092,2,6,9,1,5,1,44,1
1093,4,6,1,1,0,2,37,1
1094,3,3,10,2,0,1,36,0
1095,4,3,6,0,1,1,30,1
1096,2,6,2,1,3,0,40,0
1097,6,6,2,1,2,0,40,0
1098,1,6,16,1,3,4,31,0
1099,4,6,4,2,5,0,35,1
1100,2,5,3,1,4,3,31,0
1101,1,4,7,1,3,3,30,1
1102,3,2,15,0,5,0,31,1
1103,4,5,7,2,3,3,43,1
1104,6,6,3,2,3,5,50,1
1105,5,3,5,1,5,0,27,1
1106,2,3,9,2,2,0,25,1
1107,1,4,11,2,2,4,47,0
1108,6,5,6,0,1,5,50,0
1109,5,1,4,1,3,5,54,1
1110,1,3,4,2,1,2,21,0
1111,2,1,1,0,1,5,30,1
1112,2,6,6,2,5,3,27,1
1113,4,5,4,0,5,4,35,1
1114,2,4,3,0,2,4,36,0
1115,6,1,9,1,1,5,25,0
1116,2,3,9,1,0,1,26,1
1117,6,1,4,1,1,2,30,1
1118,5,2,3,1,3,2,29,0
1119,2,4,5,1,5,0,39,0
1120,1,5,4,2,1,3,24,0
1121,1,3,9,2,0,2,37,1
1122,5,5,6,2,0,4,49,0
1123,1,4,0,2,0,2,31,0
1124,5,6,3,2,3,1,37,1
1125,4,4,4,2,0,3,47,1
1126,4,1,4,1,4,5,37,0
1127,1,6,13,2,3,1,35,1
1128,6,1,5,0,1,1,30,0
1129,1,6,9,1,0,0,47,1
1130,6,5,1,0,2,1,20,0
1131,1,3,8,0,0,2,50,0
1132,5,6,3,0,4,2,40,1
1133,4,6,17,0,0,3,24,0
1134,4,1,3,2,4,0,30,0
1135,4,6,7,1,5,3,42,0
1136,3,2,8,0,1,1,37,0
1137,3,4,9,0,2,4,51,1
1138,4,5,17,1,3,5,42,1
1139,5,6,15,0,3,0,42,1
1140,1,1,17,1,2,3,53,0
1141,1,1,17,2,2,2,22,0
1142,2,6,10,2,5,1,34,1
1143,4,1,6,0,5,1,48,0
1144,1,2,8,1,2,2,22,1
1145,3,3,4,0,0,1,29,0
1146,5,3,6,2,0,3,52,0
1147,6,4,0,1,0,5,25,0
1148,5,6,0,0,0,4,27,1
1149,3,5,4,0,2,3,36,1
1150,5,3,6,0,2,2,36,0
1151,5,3,17,1,0,0,33,1
1152,2,5,7,0,2,4,21,1
1153,5,5,6,0,1,0,27,0
1154,4,4,2,0,4,0,21,1
1155,1,6,7,1,4,0,26,0
1156,1,1,1,1,4,0,42,0
1157,1,6,17,0,3,2,32,0
1158,1,1,5,1,4,3,38,0
1159,4,3,12,0,5,3,28,0
1160,1,1,1,2,0,4,30,1
1161,5,1,14,2,4,4,51,0
1162,5,2,2,2,5,5,23,1
1163,3,5,6,2,2,4,26,1
1164,2,3,1,2,1,2,42,0
1165,5,1,1,0,2,5,49,1
1166,4,2,8,1,3,0,35,0
1167,3,2,13,2,1,1,37,0
1168,3,1,6,2,1,4,54,1
1169,2,2,13,0,0,0,36,0
1170,1,4,1,0,5,2,20,0
1171,6,6,0,2,1,1,52,0
1172,4,3,2,0,2,3,49,0
1173,6,5,10,1,1,1,37,1
1174,6,3,6,1,1,1,25,1
1175,1,5,14,1,1,0,51,0
1176,5,3,4,2,0,1,20,1
1177,4,2,11,0,4,1,52,1
1178,2,4,3,2,3,2,38,0
1179,2,2,5,2,5,4,25,0
1180,1,1,0,1,1,1,46,0
1181,1,5,1,2,1,2,20,0
1182,2,4,8,1,1,0,49,0
1183,5,2,8,1,0,1,25,0
1184,4,5,8,1,2,2,42,0
1185,1,5,15,0,3,3,50,1
1186,1,1,8,0,5,4,24,0
1187,2,2,1,2,1,4,40,1
1188,6,4,17,2,1,1,23,1
1189,3,4,2,1,0,5,22,0
1190,6,5,3,2,1,2,20,0
1191,6,3,15,0,0,5,45,1
1192,6,3,2,0,3,4,36,0
1193,3,4,2,1,1,2,33,0
1194,4,5,13,2,5,3,33,1
1195,6,3,12,1,1,2,53,1
1196,2,2,9,2,4,2,40,0
1197,6,2,8,1,2,3,23,0
1198,3,2,11,2,1,2,21,1
1199,5,3,8,1,5,1,54,0
1200,1,4,3,2,3,2,32,0
1201,2,5,14,0,0,0,43,1
1202,2,2,6,0,4,0,49,1
1203,4,5,8,2,0,0,48,1
1204,6,2,2,0,2,2,35,1
1205,5,1,17,0,1,3,44,0
1206,2,5,7,0,2,3,47,0
1207,5,6,3,1,3,1,22,1
1208,2,5,8,1,3,2,37,0
1209,3,3,8,2,5,3,40,1
1210,4,2,3,1,0,4,35,1
1211,5,1,4,0,3,3,21,1
1212,5,5,1,0,4,3,46,0
1213,3,2,2,0,0,3,22,1
1214,3,5,3,0,4,0,40,1
1215,6,4,6,0,5,1,48,0
1216,3,5,1,2,1,2,27,0
1217,1,5,7,0,4,0,41,0
1218,2,2,6,0,3,1,52,1
1219,2,2,11,0,4,5,47,0
1220,3,6,1,2,2,3,20,1
1221,1,6,1,0,2,4,24,1
1222,4,2,8,1,2,3,39,0
1223,3,1,11,1,0,5,24,1
1224,6,2,0,2,4,2,31,0
1225,2,3,8,2,5,3,33,1
1226,5,3,6,0,0,0,41,0
1227,4,4,13,0,3,4,27,0
1228,1,4,9,1,1,4,37,0
1229,6,1,4,0,4,1,36,0
1230,6,6,16,0,1,2,20,0
1231,1,2,14,1,3,5,29,1
1232,2,5,2,2,3,5,37,1
1233,1,4,17,1,1,3,28,1
1234,1,4,9,0,0,0,43,0
1235,1,3,13,2,2,2,43,1
1236,1,1,3,0,4,4,46,0
1237,2,2,16,1,4,2,22,1
1238,5,6,4,1,5,2,28,1
1239,3,1,2,2,0,1,42,0
1240,5,1,1,0,3,4,32,1
1241,6,3,15,2,2,1,50,0
1242,1,2,6,2,4,4,47,0
1243,3,1,6,0,0,5,33,1
1244,6,1,4,2,3,4,22,1
1245,4,6,8,1,0,4,34,0
1246,3,3,17,2,3,5,38,0
1247,1,6,0,1,1,1,52,1
1248,1,3,1,1,3,3,54,1
1249,1,1,7,0,5,3,40,0
1250,1,6,9,1,5,2,40,1
1251,5,4,8,2,0,0,30,0
1252,3,1,13,1,4,2,31,0
1253,6,3,9,1,5,2,27,0
1254,1,1,10,1,0,5,39,0
1255,1,1,9,2,0,2,31,0
1256,1,1,16,1,3,5,46,0
1257,3,1,6,2,3,2,34,0
1258,6,5,10,0,0,1,47,0
1259,2,1,3,0,3,2,36,1
1260,1,2,12,1,2,4,26,1
1261,3,4,3,2,0,2,47,0
1262,5,1,12,0,2,5,22,1
1263,2,6,1,1,3,1,54,1
1264,4,1,9,1,3,2,34,0
1265,4,1,12,0,3,0,32,0
1266,1,4,3,0,5,3,31,0
1267,6,6,1,1,0,5,42,1
1268,3,4,6,0,0,4,27,0
1269,6,2,12,0,2,5,20,0
1270,1,6,1,2,5,1,45,0
1271,6,4,6,1,2,1,32,1
1272,3,3,3,1,0,1,37,0
1273,3,4,6,2,4,2,41,0
1274,4,6,4,1,0,4,49,0
1275,2,3,6,2,5,3,19,0
1276,5,3,4,0,1,0,41,1
1277,6,3,8,0,3,2,32,1
1278,6,5,9,0,0,4,50,1
1279,3,2,1,2,5,1,53,1
1280,6,5,12,2,4,2,30,0
1281,2,5,5,2,1,3,41,0
1282,3,3,2,1,4,1,46,1
1283,6,3,4,2,0,4,49,1
1284,2,1,2,1,5,2,24,1
1285,5,4,6,1,0,3,42,0
1286,3,5,9,1,0,4,28,0
1287,3,4,4,0,2,3,50,0
1288,2,2,8,1,2,2,44,0
1289,1,5,12,2,1,5,47,0
1290,3,6,3,0,4,4,19,1
1291,5,4,9,2,3,0,31,0
1292,3,6,7,0,5,5,22,1
1293,6,1,4,0,4,3,33,0
1294,6,6,17,1,5,3,41,1
1295,4,2,2,1,0,4,23,0
1296,4,5,12,1,3,3,52,1
1297,6,3,9,1,5,2,35,0
1298,4,2,13,2,4,3,21,0
1299,4,4,7,1,0,3,41,1
1300,4,6,3,2,4,0,21,0
1301,6,4,8,0,4,5,52,0
1302,3,3,1,0,2,5,20,1
1303,6,1,8,0,4,5,25,1
1304,4,3,4,2,1,0,22,1
1305,6,1,9,1,3,2,43,0
1306,4,6,7,2,1,1,20,0
1307,4,4,13,1,4,2,26,1
1308,1,4,6,1,0,4,37,0
1309,3,5,8,0,0,5,47,0
1310,6,5,4,0,0,0,35,0
1311,4,4,1,1,2,1,28,0
1312,5,2,4,2,2,1,22,0
1313,3,3,15,0,3,2,49,0
1314,3,2,11,1,1,4,27,1
1315,4,2,4,1,4,4,24,0
1316,3,1,14,2,0,0,35,1
1317,6,4,9,2,4,5,35,0
1318,2,5,6,2,0,1,22,1
1319,6,2,4,0,3,4,26,0
1320,2,2,6,0,5,0,39,1
1321,2,2,4,2,1,1,19,0
1322,4,3,4,2,0,1,32,0
1323,2,1,8,0,2,3,40,0
1324,6,5,16,0,5,3,32,1
1325,3,3,13,0,4,1,50,0
1326,4,2,9,0,2,2,20,0
1327,4,4,3,1,3,2,33,0
1328,5,2,6,0,5,1,33,1
1329,5,1,5,2,5,1,37,0
1330,3,5,13,2,5,2,48,1
1331,6,2,9,1,0,5,25,0
1332,2,1,9,2,3,3,25,1
1333,4,2,9,0,4,3,19,0
1334,5,4,9,0,3,3,39,0
1335,5,3,9,0,0,4,52,0
1336,3,4,9,2,3,0,26,0
1337,5,2,4,2,5,2,37,0
1338,6,5,13,0,5,0,21,0
1339,3,4,2,0,3,3,46,1
1340,3,3,6,0,3,5,32,1
1341,1,3,2,0,5,0,42,1
1342,4,3,9,0,2,0,38,0
1343,6,4,8,0,1,1,31,1
1344,4,6,9,1,0,0,22,1
1345,2,5,2,2,0,3,19,1
1346,1,5,10,2,2,4,20,1
1347,6,3,2,1,4,4,25,0
1348,4,1,6,2,3,4,48,0
1349,1,6,2,0,5,5,22,1
1350,1,1,11,2,0,1,38,0
1351,4,3,7,2,3,1,40,1
1352,4,2,12,0,3,2,40,0
1353,6,1,9,2,2,1,22,0
1354,1,2,2,2,3,4,23,1
1355,2,3,8,2,2,3,33,0
1356,4,1,9,2,3,1,39,0
1357,2,5,2,1,2,5,52,0
1358,4,6,5,0,0,4,38,1
1359,2,2,3,1,2,5,35,1
1360,1,3,5,0,0,4,20,1
1361,4,2,9,1,2,3,31,0
1362,1,3,3,0,3,4,26,1
1363,4,6,1,2,5,0,33,1
1364,1,1,0,0,1,4,36,1
1365,4,2,4,0,4,3,23,0
1366,5,5,7,1,5,2,43,0
1367,3,5,9,1,1,0,47,0
1368,1,6,2,1,4,1,52,0
1369,1,2,9,0,1,1,20,0
1370,1,3,9,2,4,0,40,0
1371,6,6,1,1,2,0,34,0
1372,1,1,0,1,2,0,49,0
1373,2,2,13,1,3,0,31,1
1374,1,3,2,2,3,3,24,0
1375,4,4,13,1,5,2,53,1
1376,3,4,3,2,4,2,44,0
1377,3,5,13,2,2,1,35,0
1378,2,4,9,0,1,3,44,1
1379,1,4,15,2,3,0,33,0
1380,1,1,9,2,3,2,31,1
1381,4,2,4,2,3,2,24,1
1382,1,4,1,1,0,4,25,0
1383,1,2,17,1,0,2,20,0
1384,1,5,7,1,1,5,46,0
1385,2,6,12,2,2,5,29,1
1386,2,2,9,1,0,3,23,1
1387,3,5,9,1,5,5,35,0
1388,4,3,6,2,0,0,54,1
1389,1,5,3,1,4,5,29,1
1390,5,4,13,2,2,3,32,0
1391,3,5,1,2,2,0,32,1
1392,4,6,9,0,1,4,34,0
1393,5,3,9,2,2,0,25,0
1394,1,4,6,0,1,5,42,1
1395,1,4,0,0,3,1,49,1
1396,5,2,8,1,1,1,47,0
1397,5,3,1,0,0,1,21,1
1398,2,1,11,2,4,0,29,1
1399,1,6,1,1,5,2,25,1
1400,1,5,10,1,5,0,44,0
1401,5,3,14,2,4,5,32,1
1402,5,6,17,0,1,2,35,0
1403,1,1,9,2,5,3,23,1
1404,1,2,9,1,5,3,40,1
1405,4,6,2,0,4,4,39,1
1406,2,6,8,2,3,4,43,0
1407,5,3,1,2,3,0,22,1
1408,6,4,14,0,1,2,44,0
1409,3,2,13,0,0,3,39,1
1410,4,2,8,2,5,3,38,1
1411,4,1,16,2,1,1,38,1
1412,6,4,5,2,5,2,35,1
1413,1,6,2,0,1,4,48,0
1414,2,3,3,0,2,0,40,1
1415,1,1,4,2,1,4,41,0
1416,6,6,1,0,0,1,36,0
1417,6,5,4,1,0,2,28,1
1418,2,6,8,1,0,2,29,0
1419,5,6,7,2,2,5,26,0
1420,6,4,9,0,3,3,26,1
1421,2,4,9,0,2,2,42,0
1422,1,4,4,0,3,0,48,0
1423,5,5,8,1,2,5,40,0
1424,5,5,3,2,5,4,49,0
1425,6,4,14,0,1,3,25,0
1426,1,6,11,2,3,5,35,0
1427,2,4,9,2,2,3,29,1
1428,2,5,3,1,2,5,51,0
1429,3,2,14,1,4,1,52,0
1430,5,5,9,2,2,0,43,1
1431,5,3,1,2,4,5,54,1
1432,4,5,4,0,4,3,46,0
1433,3,6,13,0,2,2,45,1
1434,6,5,15,1,3,1,28,1
1435,3,5,12,1,1,1,50,1
1436,5,1,6,2,0,5,25,0
1437,5,6,4,0,1,3,34,0
1438,3,5,3,0,0,2,51,0
1439,3,1,4,0,4,2,19,0
1440,1,5,4,0,0,3,51,1
1441,5,2,13,2,0,2,51,1
1442,4,3,2,1,3,4,24,0
1443,1,3,3,1,1,2,39,1
1444,5,3,10,1,0,4,33,0
1445,3,5,2,2,5,0,37,0
1446,5,2,11,2,5,1,50,0
1447,4,6,13,2,5,5,38,1
1448,2,3,12,2,1,3,37,1
1449,3,5,8,0,5,4,46,1
1450,3,6,6,2,0,1,50,0
1451,1,2,13,1,5,0,20,0
1452,2,4,6,1,3,2,54,0
1453,6,3,6,1,0,3,26,0
1454,5,6,13,1,5,0,25,1
1455,6,4,2,2,0,3,36,0
1456,3,3,7,1,0,2,28,0
1457,6,2,4,1,2,0,49,0
1458,1,3,6,1,2,2,26,1
1459,5,5,9,0,3,1,47,0
1460,2,1,4,1,0,2,20,0
1461,4,6,4,0,4,4,53,1
1462,1,4,8,2,1,0,24,1
1463,5,5,3,2,1,4,50,1
1464,6,6,16,0,0,4,34,0
1465,5,6,2,1,3,4,47,1
1466,6,5,2,2,1,2,29,1
1467,5,3,1,0,5,4,28,0
1468,2,6,2,2,4,4,54,1
1469,5,2,15,0,4,5,32,1
1470,2,6,6,1,5,5,46,0
1471,1,5,3,2,3,3,27,1
1472,3,6,10,2,3,4,41,0
1473,4,5,4,2,0,0,26,1
1474,3,3,6,1,0,1,34,1
1475,2,6,3,0,2,1,32,1
1476,4,2,10,2,3,2,26,0
1477,3,5,2,0,0,4,25,1
1478,4,2,16,2,1,0,42,0
1479,1,5,1,1,4,4,24,1
1480,4,4,4,2,0,1,51,0
1481,4,5,6,0,1,5,52,1
1482,4,1,7,1,0,1,51,1
1483,1,5,10,1,2,3,48,0
1484,2,1,2,1,0,3,47,1
1485,4,3,13,1,4,1,52,0
1486,4,6,4,2,3,1,27,1
1487,5,3,4,0,2,3,34,1
1488,2,1,9,2,1,0,40,0
1489,5,4,2,0,0,1,26,1
1490,5,1,16,0,5,4,29,1
1491,1,1,13,0,3,2,47,0
1492,1,6,6,2,4,5,34,0
1493,4,2,14,2,4,0,21,1
1494,3,1,14,0,5,3,46,0
1495,6,2,12,2,5,1,37,0
1496,3,4,1,0,4,5,30,1
1497,4,1,13,1,2,5,25,0
1498,6,4,8,2,5,1,32,1
1499,5,4,4,1,1,1,30,1
1500,5,1,6,0,0,3,50,0
1501,5,3,1,2,3,4,25,0
1502,1,4,0,0,1,1,31,0
1503,4,6,0,0,4,2,45,1
1504,4,5,2,0,3,4,24,1
1505,5,5,2,2,5,0,25,0
1506,6,5,6,0,3,0,36,0
1507,2,5,0,1,4,4,24,1
1508,6,5,8,1,5,2,51,0
1509,3,4,14,0,4,2,30,1
1510,6,3,14,1,4,2,42,0
1511,5,4,9,0,3,4,25,1
1512,6,6,2,1,0,4,42,1
1513,3,2,8,1,2,2,43,0
1514,5,3,9,1,3,1,39,1
1515,1,3,2,1,4,1,49,0
1516,2,5,6,1,1,4,32,0
1517,6,1,4,0,0,4,52,0
1518,2,5,1,2,2,4,46,1
